,adj close,close,high,low,open,volume
2026-03-18 13:35:00,23841.400390625,23841.400390625,23843.25,23824.150390625,23834.94921875,0
2026-03-18 13:40:00,23844.400390625,23844.400390625,23844.400390625,23829.650390625,23840.5,0
2026-03-18 13:45:00,23829.44921875,23829.44921875,23845.44921875,23824.150390625,23845.44921875,0
2026-03-18 13:50:00,23845.80078125,23845.80078125,23850.55078125,23819.05078125,23828.150390625,0
2026-03-18 13:55:00,23833.650390625,23833.650390625,23858.75,23831.19921875,23844.599609375,0
2026-03-18 14:00:00,23826.75,23826.75,23851.5,23820.849609375,23832.5,0
2026-03-18 14:05:00,23828.0,23828.0,23830.25,23812.94921875,23827.349609375,0
2026-03-18 14:10:00,23817.650390625,23817.650390625,23836.05078125,23809.599609375,23827.5,0
2026-03-18 14:15:00,23839.349609375,23839.349609375,23845.599609375,23811.099609375,23817.5,0
2026-03-18 14:20:00,23849.19921875,23849.19921875,23852.599609375,23833.150390625,23839.849609375,0
2026-03-18 14:25:00,23835.25,23835.25,23861.80078125,23835.25,23848.69921875,0
2026-03-18 14:30:00,23796.150390625,23796.150390625,23840.05078125,23795.80078125,23836.44921875,0
2026-03-18 14:35:00,23801.150390625,23801.150390625,23805.69921875,23786.94921875,23795.900390625,0
2026-03-18 14:40:00,23780.599609375,23780.599609375,23811.400390625,23779.69921875,23801.5,0
2026-03-18 14:45:00,23799.05078125,23799.05078125,23802.55078125,23775.55078125,23780.55078125,0
2026-03-18 14:50:00,23783.75,23783.75,23808.349609375,23780.599609375,23798.599609375,0
2026-03-18 14:55:00,23801.80078125,23801.80078125,23804.0,23781.849609375,23785.55078125,0
2026-03-18 15:00:00,23804.69921875,23804.69921875,23809.80078125,23766.900390625,23801.650390625,0
2026-03-18 15:05:00,23795.25,23795.25,23806.0,23792.900390625,23803.55078125,0
2026-03-18 15:10:00,23792.55078125,23792.55078125,23798.55078125,23789.0,23795.900390625,0
2026-03-18 15:15:00,23766.80078125,23766.80078125,23792.900390625,23766.150390625,23792.349609375,0
2026-03-18 15:20:00,23751.25,23751.25,23768.099609375,23730.650390625,23767.44921875,0
2026-03-18 15:25:00,23764.099609375,23764.099609375,23770.05078125,23750.05078125,23750.94921875,0
2026-03-19 09:15:00,23289.5,23289.5,23371.75,23209.099609375,23209.099609375,0
2026-03-19 09:20:00,23345.150390625,23345.150390625,23345.150390625,23276.80078125,23289.69921875,0
2026-03-19 09:25:00,23316.05078125,23316.05078125,23352.5,23316.05078125,23345.44921875,0
2026-03-19 09:30:00,23301.0,23301.0,23325.599609375,23296.69921875,23317.19921875,0
2026-03-19 09:35:00,23257.25,23257.25,23306.80078125,23255.5,23299.69921875,0
2026-03-19 09:40:00,23271.0,23271.0,23281.650390625,23255.69921875,23261.099609375,0
2026-03-19 09:45:00,23238.30078125,23238.30078125,23273.349609375,23226.75,23269.599609375,0
2026-03-19 09:50:00,23239.25,23239.25,23263.650390625,23231.19921875,23235.900390625,0
2026-03-19 09:55:00,23242.69921875,23242.69921875,23260.30078125,23229.349609375,23239.150390625,0
2026-03-19 10:00:00,23264.849609375,23264.849609375,23269.94921875,23230.44921875,23241.94921875,0
2026-03-19 10:05:00,23261.19921875,23261.19921875,23268.349609375,23247.599609375,23264.900390625,0
2026-03-19 10:10:00,23236.650390625,23236.650390625,23260.849609375,23235.69921875,23260.5,0
2026-03-19 10:15:00,23217.0,23217.0,23234.94921875,23204.05078125,23234.75,0
2026-03-19 10:20:00,23260.0,23260.0,23260.0,23214.75,23216.94921875,0
2026-03-19 10:25:00,23272.400390625,23272.400390625,23283.94921875,23257.94921875,23258.44921875,0
2026-03-19 10:30:00,23274.150390625,23274.150390625,23287.150390625,23272.400390625,23272.400390625,0
2026-03-19 10:35:00,23311.599609375,23311.599609375,23317.80078125,23271.69921875,23275.19921875,0
2026-03-19 10:40:00,23311.69921875,23311.69921875,23316.30078125,23287.30078125,23313.349609375,0
2026-03-19 10:45:00,23276.75,23276.75,23312.599609375,23275.05078125,23312.599609375,0
2026-03-19 10:50:00,23287.5,23287.5,23291.25,23272.599609375,23276.75,0
2026-03-19 10:55:00,23260.44921875,23260.44921875,23291.69921875,23258.30078125,23286.400390625,0
2026-03-19 11:00:00,23250.099609375,23250.099609375,23264.650390625,23244.650390625,23260.650390625,0
2026-03-19 11:05:00,23239.400390625,23239.400390625,23259.25,23238.55078125,23251.05078125,0
2026-03-19 11:10:00,23220.94921875,23220.94921875,23254.94921875,23217.099609375,23241.44921875,0
2026-03-19 11:15:00,23218.69921875,23218.69921875,23228.900390625,23207.55078125,23221.349609375,0
2026-03-19 11:20:00,23246.44921875,23246.44921875,23253.599609375,23214.94921875,23219.55078125,0
2026-03-19 11:25:00,23228.05078125,23228.05078125,23246.0,23224.44921875,23244.900390625,0
2026-03-19 11:30:00,23248.900390625,23248.900390625,23250.099609375,23225.55078125,23227.349609375,0
2026-03-19 11:35:00,23240.599609375,23240.599609375,23253.849609375,23237.650390625,23246.75,0
2026-03-19 11:40:00,23241.650390625,23241.650390625,23246.75,23229.19921875,23240.349609375,0
2026-03-19 11:45:00,23246.19921875,23246.19921875,23260.0,23236.94921875,23241.599609375,0
2026-03-19 11:50:00,23245.900390625,23245.900390625,23256.80078125,23242.44921875,23246.44921875,0
2026-03-19 11:55:00,23241.05078125,23241.05078125,23248.0,23236.19921875,23245.599609375,0
2026-03-19 12:00:00,23231.599609375,23231.599609375,23245.150390625,23226.349609375,23241.900390625,0
2026-03-19 12:05:00,23234.0,23234.0,23240.80078125,23217.849609375,23232.650390625,0
2026-03-19 12:10:00,23265.5,23265.5,23268.75,23226.900390625,23231.900390625,0
2026-03-19 12:15:00,23276.75,23276.75,23281.19921875,23257.099609375,23265.5,0
2026-03-19 12:20:00,23245.94921875,23245.94921875,23276.30078125,23238.94921875,23276.099609375,0
2026-03-19 12:25:00,23254.849609375,23254.849609375,23257.94921875,23240.94921875,23244.94921875,0
2026-03-19 12:30:00,23248.94921875,23248.94921875,23264.69921875,23235.849609375,23254.900390625,0
2026-03-19 12:35:00,23253.44921875,23253.44921875,23261.150390625,23244.25,23249.05078125,0
2026-03-19 12:40:00,23235.650390625,23235.650390625,23255.099609375,23229.30078125,23253.349609375,0
2026-03-19 12:45:00,23270.19921875,23270.19921875,23274.900390625,23233.80078125,23234.849609375,0
2026-03-19 12:50:00,23273.849609375,23273.849609375,23274.94921875,23253.400390625,23271.5,0
2026-03-19 12:55:00,23264.650390625,23264.650390625,23277.30078125,23257.44921875,23274.599609375,0
2026-03-19 13:00:00,23238.900390625,23238.900390625,23265.599609375,23235.599609375,23265.349609375,0
2026-03-19 13:05:00,23234.150390625,23234.150390625,23243.900390625,23226.150390625,23238.69921875,0
2026-03-19 13:10:00,23200.25,23200.25,23255.05078125,23194.69921875,23233.599609375,0
2026-03-19 13:15:00,23200.900390625,23200.900390625,23208.69921875,23194.849609375,23200.349609375,0
2026-03-19 13:20:00,23182.75,23182.75,23206.099609375,23181.80078125,23200.69921875,0
2026-03-19 13:25:00,23176.650390625,23176.650390625,23195.69921875,23172.55078125,23183.69921875,0
2026-03-19 13:30:00,23175.849609375,23175.849609375,23194.94921875,23174.900390625,23176.69921875,0
2026-03-19 13:35:00,23204.5,23204.5,23204.5,23173.80078125,23177.44921875,0
2026-03-19 13:40:00,23199.150390625,23199.150390625,23217.849609375,23198.30078125,23205.19921875,0
2026-03-19 13:45:00,23190.849609375,23190.849609375,23203.75,23182.900390625,23198.55078125,0
2026-03-19 13:50:00,23198.30078125,23198.30078125,23199.5,23185.349609375,23190.25,0
2026-03-19 13:55:00,23163.05078125,23163.05078125,23200.5,23156.900390625,23197.75,0
2026-03-19 14:00:00,23128.05078125,23128.05078125,23171.80078125,23123.650390625,23163.30078125,0
2026-03-19 14:05:00,23107.25,23107.25,23132.5,23106.55078125,23129.099609375,0
2026-03-19 14:10:00,23111.30078125,23111.30078125,23113.849609375,23088.94921875,23106.44921875,0
2026-03-19 14:15:00,23128.75,23128.75,23137.05078125,23108.05078125,23111.55078125,0
2026-03-19 14:20:00,23127.900390625,23127.900390625,23133.44921875,23109.30078125,23129.0,0
2026-03-19 14:25:00,23100.650390625,23100.650390625,23129.80078125,23096.900390625,23128.19921875,0
2026-03-19 14:30:00,23117.150390625,23117.150390625,23121.400390625,23097.94921875,23101.099609375,0
2026-03-19 14:35:00,23098.900390625,23098.900390625,23127.55078125,23097.55078125,23116.599609375,0
2026-03-19 14:40:00,23110.69921875,23110.69921875,23115.599609375,23084.650390625,23098.19921875,0
2026-03-19 14:45:00,23064.0,23064.0,23111.55078125,23053.25,23110.55078125,0
2026-03-19 14:50:00,23033.5,23033.5,23064.80078125,23027.599609375,23062.150390625,0
2026-03-19 14:55:00,22954.05078125,22954.05078125,23044.44921875,22947.69921875,23033.44921875,0
2026-03-19 15:00:00,22990.0,22990.0,23016.19921875,22931.94921875,22954.900390625,0
2026-03-19 15:05:00,22971.900390625,22971.900390625,22993.69921875,22954.19921875,22988.599609375,0
2026-03-19 15:10:00,22987.25,22987.25,23019.099609375,22965.900390625,22972.05078125,0
2026-03-19 15:15:00,23037.25,23037.25,23037.400390625,22977.650390625,22987.55078125,0
2026-03-19 15:20:00,23069.150390625,23069.150390625,23072.94921875,23036.0,23037.5,0
2026-03-19 15:25:00,23087.849609375,23087.849609375,23093.900390625,23061.75,23068.69921875,0
2026-03-20 09:15:00,23281.5,23281.5,23284.5,23130.599609375,23130.599609375,0
2026-03-20 09:20:00,23254.44921875,23254.44921875,23303.05078125,23223.25,23283.44921875,0
2026-03-20 09:25:00,23286.80078125,23286.80078125,23287.5,23248.400390625,23257.400390625,0
2026-03-20 09:30:00,23313.80078125,23313.80078125,23317.75,23277.900390625,23287.05078125,0
2026-03-20 09:35:00,23270.80078125,23270.80078125,23318.900390625,23262.69921875,23314.900390625,0
2026-03-20 09:40:00,23228.94921875,23228.94921875,23271.400390625,23228.94921875,23271.400390625,0
2026-03-20 09:45:00,23246.900390625,23246.900390625,23249.80078125,23222.75,23230.599609375,0
2026-03-20 09:50:00,23244.30078125,23244.30078125,23266.69921875,23236.150390625,23248.599609375,0
2026-03-20 09:55:00,23259.0,23259.0,23264.19921875,23239.099609375,23243.349609375,0
2026-03-20 10:00:00,23233.94921875,23233.94921875,23261.05078125,23220.69921875,23260.19921875,0
2026-03-20 10:05:00,23246.44921875,23246.44921875,23258.19921875,23232.80078125,23234.25,0
2026-03-20 10:10:00,23243.650390625,23243.650390625,23260.75,23236.400390625,23244.94921875,0
2026-03-20 10:15:00,23219.599609375,23219.599609375,23246.80078125,23200.650390625,23243.400390625,0
2026-03-20 10:20:00,23244.150390625,23244.150390625,23244.150390625,23205.69921875,23220.900390625,0
2026-03-20 10:25:00,23260.599609375,23260.599609375,23261.30078125,23237.55078125,23243.55078125,0
2026-03-20 10:30:00,23269.30078125,23269.30078125,23278.349609375,23252.599609375,23261.75,0
2026-03-20 10:35:00,23286.55078125,23286.55078125,23286.55078125,23269.44921875,23269.75,0
2026-03-20 10:40:00,23290.150390625,23290.150390625,23301.80078125,23285.400390625,23287.30078125,0
2026-03-20 10:45:00,23296.19921875,23296.19921875,23312.599609375,23277.05078125,23290.599609375,0
2026-03-20 10:50:00,23313.44921875,23313.44921875,23317.900390625,23296.900390625,23297.400390625,0
2026-03-20 10:55:00,23296.599609375,23296.599609375,23313.900390625,23281.44921875,23313.599609375,0
2026-03-20 11:00:00,23268.30078125,23268.30078125,23303.650390625,23264.150390625,23298.650390625,0
2026-03-20 11:05:00,23290.150390625,23290.150390625,23293.30078125,23265.099609375,23268.69921875,0
2026-03-20 11:10:00,23289.150390625,23289.150390625,23291.44921875,23266.19921875,23290.599609375,0
2026-03-20 11:15:00,23305.44921875,23305.44921875,23307.349609375,23284.599609375,23288.94921875,0
2026-03-20 11:20:00,23327.55078125,23327.55078125,23344.900390625,23302.55078125,23306.599609375,0
2026-03-20 11:25:00,23317.30078125,23317.30078125,23332.150390625,23309.44921875,23329.099609375,0
2026-03-20 11:30:00,23312.19921875,23312.19921875,23331.599609375,23310.19921875,23317.900390625,0
2026-03-20 11:35:00,23304.849609375,23304.849609375,23321.69921875,23302.55078125,23312.30078125,0
2026-03-20 11:40:00,23286.900390625,23286.900390625,23310.80078125,23285.80078125,23306.5,0
2026-03-20 11:45:00,23288.150390625,23288.150390625,23292.849609375,23279.900390625,23287.400390625,0
2026-03-20 11:50:00,23249.19921875,23249.19921875,23288.75,23249.19921875,23288.75,0
2026-03-20 11:55:00,23250.30078125,23250.30078125,23250.900390625,23223.099609375,23249.55078125,0
2026-03-20 12:00:00,23228.94921875,23228.94921875,23259.5,23224.349609375,23251.25,0
