,open,high,low,close,volume
2026-05-06 12:06:00+05:30,24080.25,24085.05078125,24075.349609375,24081.94921875,0
2026-05-06 12:09:00+05:30,24081.30078125,24087.900390625,24077.099609375,24083.650390625,0
2026-05-06 12:12:00+05:30,24083.75,24086.400390625,24075.94921875,24082.80078125,0
2026-05-06 12:15:00+05:30,24081.75,24081.75,24061.80078125,24072.75,0
2026-05-06 12:18:00+05:30,24072.19921875,24077.25,24058.94921875,24059.349609375,0
2026-05-06 12:21:00+05:30,24059.30078125,24061.150390625,24030.5,24038.849609375,0
2026-05-06 12:24:00+05:30,24039.44921875,24059.900390625,24036.55078125,24054.349609375,0
2026-05-06 12:27:00+05:30,24052.69921875,24055.349609375,24039.349609375,24054.650390625,0
2026-05-06 12:30:00+05:30,24054.150390625,24055.5,24045.150390625,24050.19921875,0
2026-05-06 12:33:00+05:30,24048.80078125,24054.849609375,24047.19921875,24047.849609375,0
2026-05-06 12:36:00+05:30,24047.849609375,24048.400390625,24039.44921875,24041.30078125,0
2026-05-06 12:39:00+05:30,24040.849609375,24041.55078125,24032.30078125,24039.400390625,0
2026-05-06 12:42:00+05:30,24039.650390625,24043.44921875,24020.099609375,24022.30078125,0
2026-05-06 12:45:00+05:30,24022.0,24025.349609375,24006.400390625,24013.69921875,0
2026-05-06 12:48:00+05:30,24011.650390625,24020.099609375,24011.44921875,24017.94921875,0
2026-05-06 12:51:00+05:30,24018.25,24023.44921875,23999.0,24000.349609375,0
2026-05-06 12:54:00+05:30,23999.599609375,24017.05078125,23999.599609375,24015.150390625,0
2026-05-06 12:57:00+05:30,24014.349609375,24024.099609375,24012.69921875,24023.099609375,0
2026-05-06 13:00:00+05:30,24022.650390625,24023.5,24008.349609375,24013.05078125,0
2026-05-06 13:03:00+05:30,24012.349609375,24015.25,23999.650390625,24007.150390625,0
2026-05-06 13:06:00+05:30,24006.55078125,24035.44921875,24005.599609375,24035.44921875,0
2026-05-06 13:09:00+05:30,24034.849609375,24041.900390625,24033.5,24041.05078125,0
2026-05-06 13:12:00+05:30,24040.599609375,24044.150390625,24031.0,24040.650390625,0
2026-05-06 13:15:00+05:30,24039.900390625,24060.099609375,24036.30078125,24058.69921875,0
2026-05-06 13:18:00+05:30,24058.349609375,24068.55078125,24056.25,24066.150390625,0
2026-05-06 13:21:00+05:30,24066.05078125,24084.400390625,24062.75,24084.05078125,0
2026-05-06 13:24:00+05:30,24083.80078125,24085.80078125,24075.19921875,24078.05078125,0
2026-05-06 13:27:00+05:30,24076.19921875,24081.19921875,24070.599609375,24075.349609375,0
2026-05-06 13:30:00+05:30,24076.599609375,24091.19921875,24074.650390625,24089.650390625,0
2026-05-06 13:33:00+05:30,24088.150390625,24093.0,24084.30078125,24088.05078125,0
2026-05-06 13:36:00+05:30,24087.55078125,24109.94921875,24084.150390625,24104.0,0
2026-05-06 13:39:00+05:30,24103.650390625,24108.099609375,24094.900390625,24096.5,0
2026-05-06 13:42:00+05:30,24096.650390625,24103.900390625,24095.19921875,24100.900390625,0
2026-05-06 13:45:00+05:30,24099.25,24110.400390625,24094.150390625,24106.650390625,0
2026-05-06 13:48:00+05:30,24105.900390625,24113.55078125,24094.30078125,24112.55078125,0
2026-05-06 13:51:00+05:30,24112.400390625,24115.94921875,24103.75,24106.150390625,0
2026-05-06 13:54:00+05:30,24106.25,24120.25,24102.650390625,24113.900390625,0
2026-05-06 13:57:00+05:30,24112.150390625,24117.599609375,24101.900390625,24106.94921875,0
2026-05-06 14:00:00+05:30,24106.80078125,24114.69921875,24096.400390625,24112.30078125,0
2026-05-06 14:03:00+05:30,24111.30078125,24117.099609375,24107.349609375,24112.849609375,0
2026-05-06 14:06:00+05:30,24112.44921875,24113.349609375,24106.0,24110.05078125,0
2026-05-06 14:09:00+05:30,24108.69921875,24117.05078125,24103.75,24116.94921875,0
2026-05-06 14:12:00+05:30,24116.0,24133.349609375,24114.400390625,24133.349609375,0
2026-05-06 14:15:00+05:30,24134.05078125,24151.099609375,24133.400390625,24149.94921875,0
2026-05-06 14:18:00+05:30,24150.400390625,24193.05078125,24139.150390625,24181.69921875,0
2026-05-06 14:21:00+05:30,24180.55078125,24254.25,24180.55078125,24242.900390625,0
2026-05-06 14:24:00+05:30,24243.05078125,24296.80078125,24243.05078125,24292.150390625,0
2026-05-06 14:27:00+05:30,24292.900390625,24330.849609375,24289.650390625,24311.650390625,0
2026-05-06 14:30:00+05:30,24314.69921875,24333.05078125,24310.19921875,24312.900390625,0
2026-05-06 14:33:00+05:30,24313.25,24313.80078125,24280.099609375,24292.099609375,0
2026-05-06 14:36:00+05:30,24292.75,24306.80078125,24277.900390625,24302.30078125,0
2026-05-06 14:39:00+05:30,24301.80078125,24326.650390625,24296.19921875,24326.650390625,0
2026-05-06 14:42:00+05:30,24325.80078125,24336.5,24322.349609375,24334.349609375,0
2026-05-06 14:45:00+05:30,24334.650390625,24336.400390625,24320.80078125,24326.75,0
2026-05-06 14:48:00+05:30,24327.400390625,24355.55078125,24327.05078125,24347.55078125,0
2026-05-06 14:51:00+05:30,24349.150390625,24353.44921875,24330.650390625,24334.30078125,0
2026-05-06 14:54:00+05:30,24333.400390625,24336.099609375,24324.650390625,24332.30078125,0
2026-05-06 14:57:00+05:30,24331.80078125,24349.650390625,24330.69921875,24348.25,0
2026-05-06 15:00:00+05:30,24349.0,24353.80078125,24313.849609375,24345.400390625,0
2026-05-06 15:03:00+05:30,24346.5,24348.80078125,24335.55078125,24337.400390625,0
2026-05-06 15:06:00+05:30,24338.0,24343.94921875,24320.75,24320.80078125,0
2026-05-06 15:09:00+05:30,24321.05078125,24329.30078125,24314.05078125,24323.75,0
2026-05-06 15:12:00+05:30,24324.44921875,24330.94921875,24318.80078125,24321.349609375,0
2026-05-06 15:15:00+05:30,24321.75,24325.599609375,24317.05078125,24324.150390625,0
2026-05-06 15:18:00+05:30,24324.30078125,24335.599609375,24317.400390625,24321.69921875,0
2026-05-06 15:21:00+05:30,24321.900390625,24326.650390625,24317.849609375,24326.349609375,0
2026-05-06 15:24:00+05:30,24327.5,24334.400390625,24325.599609375,24329.0,0
2026-05-06 15:27:00+05:30,24330.400390625,24346.599609375,24327.30078125,24339.30078125,0
2026-05-07 09:15:00+05:30,24398.5,24418.900390625,24347.19921875,24363.150390625,0
2026-05-07 09:18:00+05:30,24363.349609375,24363.900390625,24315.099609375,24317.900390625,0
2026-05-07 09:21:00+05:30,24318.19921875,24337.05078125,24300.69921875,24328.44921875,0
2026-05-07 09:24:00+05:30,24329.19921875,24336.400390625,24312.19921875,24313.44921875,0
2026-05-07 09:27:00+05:30,24313.599609375,24346.75,24313.599609375,24334.150390625,0
2026-05-07 09:30:00+05:30,24334.80078125,24359.099609375,24320.150390625,24358.599609375,0
2026-05-07 09:33:00+05:30,24357.900390625,24368.75,24350.0,24367.599609375,0
2026-05-07 09:36:00+05:30,24367.5,24372.55078125,24350.650390625,24350.650390625,0
2026-05-07 09:39:00+05:30,24351.19921875,24382.69921875,24346.900390625,24382.69921875,0
2026-05-07 09:42:00+05:30,24382.349609375,24402.150390625,24382.349609375,24397.349609375,0
2026-05-07 09:45:00+05:30,24396.900390625,24401.400390625,24374.44921875,24376.150390625,0
2026-05-07 09:48:00+05:30,24376.0,24380.650390625,24334.55078125,24352.650390625,0
2026-05-07 09:51:00+05:30,24352.94921875,24363.55078125,24329.400390625,24331.94921875,0
2026-05-07 09:54:00+05:30,24329.849609375,24351.55078125,24325.650390625,24343.650390625,0
2026-05-07 09:57:00+05:30,24343.900390625,24354.150390625,24333.349609375,24342.94921875,0
2026-05-07 10:00:00+05:30,24343.0,24378.69921875,24340.150390625,24375.400390625,0
2026-05-07 10:03:00+05:30,24375.5,24377.349609375,24358.900390625,24363.849609375,0
2026-05-07 10:06:00+05:30,24363.80078125,24366.849609375,24315.25,24325.69921875,0
2026-05-07 10:09:00+05:30,24326.30078125,24337.44921875,24316.849609375,24316.849609375,0
2026-05-07 10:12:00+05:30,24317.05078125,24325.849609375,24310.0,24323.650390625,0
2026-05-07 10:15:00+05:30,24324.650390625,24338.650390625,24321.599609375,24338.650390625,0
2026-05-07 10:18:00+05:30,24338.80078125,24351.349609375,24337.55078125,24349.150390625,0
2026-05-07 10:21:00+05:30,24349.650390625,24355.94921875,24345.05078125,24349.400390625,0
2026-05-07 10:24:00+05:30,24350.150390625,24366.55078125,24344.94921875,24365.19921875,0
2026-05-07 10:27:00+05:30,24365.44921875,24368.900390625,24353.900390625,24360.30078125,0
2026-05-07 10:30:00+05:30,24360.30078125,24372.599609375,24360.30078125,24368.5,0
2026-05-07 10:33:00+05:30,24368.55078125,24375.55078125,24359.19921875,24361.150390625,0
2026-05-07 10:36:00+05:30,24360.75,24368.099609375,24352.849609375,24361.25,0
2026-05-07 10:39:00+05:30,24361.30078125,24368.25,24358.69921875,24366.55078125,0
2026-05-07 10:42:00+05:30,24365.80078125,24374.849609375,24364.80078125,24373.44921875,0
2026-05-07 10:45:00+05:30,24372.5,24379.05078125,24356.30078125,24358.0,0
2026-05-07 10:48:00+05:30,24358.05078125,24371.30078125,24350.05078125,24350.69921875,0
2026-05-07 10:51:00+05:30,24350.5,24352.099609375,24332.44921875,24334.94921875,0
2026-05-07 10:54:00+05:30,24335.400390625,24353.05078125,24335.150390625,24342.30078125,0
2026-05-07 10:57:00+05:30,24342.349609375,24344.099609375,24334.400390625,24340.849609375,0
2026-05-07 11:00:00+05:30,24341.0,24343.75,24331.25,24336.0,0
2026-05-07 11:03:00+05:30,24335.75,24340.25,24330.099609375,24334.849609375,0
2026-05-07 11:06:00+05:30,24334.69921875,24336.5,24316.150390625,24318.30078125,0
2026-05-07 11:09:00+05:30,24318.75,24322.05078125,24313.849609375,24321.5,0
2026-05-07 11:12:00+05:30,24320.650390625,24322.150390625,24310.05078125,24317.75,0
2026-05-07 11:15:00+05:30,24328.55078125,24332.25,24316.25,24318.5,0
2026-05-07 11:18:00+05:30,24318.599609375,24327.0,24307.05078125,24308.80078125,0
2026-05-07 11:21:00+05:30,24308.400390625,24312.150390625,24293.25,24307.599609375,0
2026-05-07 11:24:00+05:30,24307.0,24310.69921875,24294.44921875,24294.849609375,0
2026-05-07 11:27:00+05:30,24295.30078125,24307.0,24289.80078125,24306.44921875,0
2026-05-07 11:30:00+05:30,24306.94921875,24349.80078125,24306.349609375,24343.150390625,0
2026-05-07 11:33:00+05:30,24342.94921875,24343.94921875,24316.05078125,24318.150390625,0
2026-05-07 11:36:00+05:30,24318.099609375,24322.55078125,24313.349609375,24317.75,0
2026-05-07 11:39:00+05:30,24317.900390625,24318.80078125,24308.849609375,24311.150390625,0
2026-05-07 11:42:00+05:30,24311.349609375,24313.25,24288.400390625,24288.5,0
2026-05-07 11:45:00+05:30,24287.80078125,24296.55078125,24284.650390625,24290.75,0
2026-05-07 11:48:00+05:30,24289.69921875,24316.25,24289.099609375,24313.80078125,0
2026-05-07 11:51:00+05:30,24313.75,24331.599609375,24313.30078125,24324.94921875,0
2026-05-07 11:54:00+05:30,24325.19921875,24330.349609375,24320.349609375,24323.349609375,0
2026-05-07 11:57:00+05:30,24322.94921875,24346.849609375,24322.30078125,24340.55078125,0
2026-05-07 12:00:00+05:30,24339.69921875,24369.900390625,24339.69921875,24362.849609375,0
2026-05-07 12:03:00+05:30,24362.849609375,24367.900390625,24358.099609375,24358.099609375,0
2026-05-07 12:09:00+05:30,24360.25,24369.19921875,24357.5,24363.30078125,0
2026-05-07 12:12:00+05:30,24363.5,24367.650390625,24350.150390625,24361.55078125,0
2026-05-07 12:15:00+05:30,24362.44921875,24383.650390625,24362.400390625,24381.849609375,0
2026-05-07 12:18:00+05:30,24382.150390625,24383.599609375,24364.099609375,24377.75,0
2026-05-07 12:21:00+05:30,24377.5,24381.599609375,24371.75,24378.349609375,0
2026-05-07 12:24:00+05:30,24379.80078125,24381.400390625,24373.80078125,24375.349609375,0
2026-05-07 12:27:00+05:30,24374.099609375,24381.0,24355.150390625,24355.150390625,0
2026-05-07 12:30:00+05:30,24355.25,24358.849609375,24343.75,24346.75,0
2026-05-07 12:33:00+05:30,24345.05078125,24348.599609375,24329.69921875,24344.5,0
2026-05-07 12:36:00+05:30,24344.849609375,24420.75,24339.5,24412.400390625,0
2026-05-07 12:39:00+05:30,24412.19921875,24463.19921875,24411.5,24458.19921875,0
2026-05-07 12:42:00+05:30,24455.400390625,24481.94921875,24455.400390625,24463.150390625,0
2026-05-07 12:45:00+05:30,24462.849609375,24471.599609375,24437.599609375,24454.25,0
2026-05-07 12:48:00+05:30,24455.55078125,24460.650390625,24434.5,24435.150390625,0
2026-05-07 12:51:00+05:30,24434.19921875,24435.650390625,24394.849609375,24394.849609375,0
2026-05-07 12:54:00+05:30,24395.0,24414.75,24377.69921875,24395.19921875,0
2026-05-07 12:57:00+05:30,24396.5,24398.150390625,24381.05078125,24388.25,0
2026-05-07 13:00:00+05:30,24387.650390625,24411.05078125,24386.44921875,24397.75,0
2026-05-07 13:03:00+05:30,24396.80078125,24410.75,24395.55078125,24405.849609375,0
2026-05-07 13:06:00+05:30,24406.19921875,24420.55078125,24394.25,24396.94921875,0
2026-05-07 13:09:00+05:30,24397.150390625,24397.30078125,24382.599609375,24384.69921875,0
2026-05-07 13:12:00+05:30,24384.25,24392.349609375,24376.900390625,24389.69921875,0
2026-05-07 13:15:00+05:30,24388.650390625,24399.5,24378.05078125,24379.05078125,0
2026-05-07 13:18:00+05:30,24374.099609375,24374.80078125,24324.55078125,24367.900390625,0
2026-05-07 13:21:00+05:30,24368.349609375,24373.44921875,24350.75,24353.5,0
2026-05-07 13:24:00+05:30,24353.80078125,24359.900390625,24339.5,24350.400390625,0
2026-05-07 13:27:00+05:30,24350.44921875,24355.900390625,24341.900390625,24353.349609375,0
2026-05-07 13:30:00+05:30,24353.55078125,24364.19921875,24344.0,24348.150390625,0
2026-05-07 13:33:00+05:30,24346.94921875,24361.5,24346.94921875,24350.75,0
2026-05-07 13:36:00+05:30,24354.099609375,24364.150390625,24339.400390625,24343.400390625,0
2026-05-07 13:39:00+05:30,24343.80078125,24355.75,24331.650390625,24352.05078125,0
2026-05-07 13:42:00+05:30,24352.05078125,24360.94921875,24347.55078125,24349.75,0
2026-05-07 13:45:00+05:30,24348.599609375,24357.75,24337.900390625,24357.75,0
2026-05-07 13:48:00+05:30,24356.900390625,24360.400390625,24341.75,24350.69921875,0
2026-05-07 13:51:00+05:30,24351.099609375,24362.30078125,24344.099609375,24362.150390625,0
2026-05-07 13:54:00+05:30,24361.19921875,24374.80078125,24354.400390625,24357.30078125,0
2026-05-07 13:57:00+05:30,24356.849609375,24369.69921875,24356.849609375,24368.650390625,0
2026-05-07 14:00:00+05:30,24368.05078125,24375.30078125,24360.900390625,24363.44921875,0
2026-05-07 14:03:00+05:30,24364.349609375,24366.30078125,24337.099609375,24346.94921875,0
2026-05-07 14:06:00+05:30,24347.099609375,24373.0,24347.099609375,24371.849609375,0
2026-05-07 14:09:00+05:30,24372.75,24375.650390625,24359.900390625,24368.900390625,0
2026-05-07 14:12:00+05:30,24368.349609375,24373.25,24360.150390625,24361.650390625,0
2026-05-07 14:15:00+05:30,24361.25,24364.5,24344.400390625,24344.55078125,0
2026-05-07 14:18:00+05:30,24342.94921875,24355.650390625,24333.349609375,24336.75,0
2026-05-07 14:21:00+05:30,24336.849609375,24361.849609375,24334.30078125,24360.349609375,0
2026-05-07 14:24:00+05:30,24360.05078125,24381.099609375,24357.80078125,24363.80078125,0
2026-05-07 14:27:00+05:30,24362.69921875,24381.05078125,24361.30078125,24376.900390625,0
2026-05-07 14:30:00+05:30,24376.5,24383.55078125,24357.849609375,24369.650390625,0
2026-05-07 14:33:00+05:30,24369.349609375,24385.30078125,24362.150390625,24369.80078125,0
2026-05-07 14:36:00+05:30,24367.75,24369.25,24355.849609375,24359.55078125,0
2026-05-07 14:39:00+05:30,24358.44921875,24362.099609375,24349.44921875,24352.849609375,0
2026-05-07 14:42:00+05:30,24352.55078125,24358.349609375,24334.099609375,24339.44921875,0
2026-05-07 14:45:00+05:30,24339.55078125,24351.5,24323.05078125,24334.44921875,0
2026-05-07 14:48:00+05:30,24332.69921875,24343.25,24323.69921875,24336.94921875,0
2026-05-07 14:51:00+05:30,24336.650390625,24349.44921875,24336.650390625,24348.099609375,0
2026-05-07 14:54:00+05:30,24346.69921875,24360.75,24345.349609375,24358.75,0
2026-05-07 14:57:00+05:30,24358.69921875,24362.69921875,24340.80078125,24352.650390625,0
2026-05-07 15:00:00+05:30,24353.099609375,24363.099609375,24324.94921875,24327.400390625,0
2026-05-07 15:03:00+05:30,24328.19921875,24342.599609375,24323.05078125,24339.5,0
2026-05-07 15:06:00+05:30,24341.19921875,24345.5,24308.349609375,24318.69921875,0
2026-05-07 15:09:00+05:30,24318.849609375,24320.55078125,24296.94921875,24297.150390625,0
2026-05-07 15:12:00+05:30,24297.900390625,24311.94921875,24293.400390625,24303.099609375,0
2026-05-07 15:15:00+05:30,24303.25,24321.05078125,24299.400390625,24316.599609375,0
2026-05-07 15:18:00+05:30,24317.19921875,24329.69921875,24313.19921875,24320.30078125,0
2026-05-07 15:21:00+05:30,24321.5,24322.099609375,24318.19921875,24320.25,0
2026-05-07 15:24:00+05:30,24320.099609375,24339.05078125,24315.349609375,24336.5,0
2026-05-07 15:27:00+05:30,24337.05078125,24338.900390625,24326.650390625,24336.400390625,0
2026-05-08 09:15:00+05:30,24237.19921875,24237.55078125,24158.44921875,24210.30078125,0
2026-05-08 09:18:00+05:30,24210.94921875,24225.5,24197.19921875,24220.80078125,0
2026-05-08 09:21:00+05:30,24219.69921875,24253.44921875,24219.30078125,24228.650390625,0
2026-05-08 09:24:00+05:30,24229.150390625,24241.599609375,24210.5,24222.650390625,0
2026-05-08 09:27:00+05:30,24224.80078125,24245.75,24223.05078125,24244.150390625,0
2026-05-08 09:30:00+05:30,24244.30078125,24244.94921875,24212.69921875,24212.69921875,0
2026-05-08 09:33:00+05:30,24214.099609375,24219.44921875,24184.599609375,24193.30078125,0
2026-05-08 09:36:00+05:30,24194.05078125,24204.5,24188.900390625,24194.0,0
2026-05-08 09:39:00+05:30,24195.349609375,24195.349609375,24183.55078125,24184.69921875,0
2026-05-08 09:42:00+05:30,24186.25,24186.25,24167.75,24167.75,0
2026-05-08 09:45:00+05:30,24169.05078125,24175.05078125,24138.94921875,24160.44921875,0
2026-05-08 09:48:00+05:30,24162.900390625,24176.849609375,24146.599609375,24163.05078125,0
2026-05-08 09:51:00+05:30,24164.75,24180.44921875,24161.80078125,24180.25,0
2026-05-08 09:54:00+05:30,24181.44921875,24188.80078125,24175.55078125,24187.69921875,0
2026-05-08 09:57:00+05:30,24189.650390625,24199.650390625,24186.94921875,24198.44921875,0
2026-05-08 10:00:00+05:30,24199.150390625,24202.849609375,24191.900390625,24194.400390625,0
2026-05-08 10:03:00+05:30,24195.349609375,24201.0,24187.599609375,24196.44921875,0
2026-05-08 10:06:00+05:30,24197.19921875,24199.099609375,24193.0,24197.5,0
2026-05-08 10:09:00+05:30,24198.150390625,24198.150390625,24179.25,24182.5,0
2026-05-08 10:12:00+05:30,24183.94921875,24213.69921875,24175.099609375,24211.30078125,0
2026-05-08 10:15:00+05:30,24213.80078125,24214.30078125,24183.94921875,24186.0,0
2026-05-08 10:18:00+05:30,24187.349609375,24210.05078125,24181.25,24208.69921875,0
2026-05-08 10:21:00+05:30,24209.5,24231.5,24207.849609375,24230.25,0
2026-05-08 10:24:00+05:30,24231.69921875,24236.75,24218.900390625,24229.650390625,0
2026-05-08 10:27:00+05:30,24231.30078125,24243.94921875,24226.0,24238.05078125,0
2026-05-08 10:30:00+05:30,24238.849609375,24242.55078125,24233.400390625,24234.30078125,0
2026-05-08 10:33:00+05:30,24236.5,24237.099609375,24228.349609375,24228.349609375,0
2026-05-08 10:36:00+05:30,24230.19921875,24237.099609375,24226.349609375,24231.099609375,0
2026-05-08 10:39:00+05:30,24232.5,24239.5,24226.900390625,24239.0,0
2026-05-08 10:42:00+05:30,24240.150390625,24241.30078125,24231.5,24232.25,0
2026-05-08 10:45:00+05:30,24233.650390625,24239.849609375,24228.349609375,24229.55078125,0
2026-05-08 10:48:00+05:30,24231.400390625,24231.400390625,24216.849609375,24219.0,0
2026-05-08 10:51:00+05:30,24219.849609375,24219.849609375,24209.44921875,24211.0,0
2026-05-08 10:54:00+05:30,24213.25,24213.25,24201.150390625,24205.05078125,0
2026-05-08 10:57:00+05:30,24206.25,24208.05078125,24195.94921875,24195.94921875,0
2026-05-08 11:00:00+05:30,24197.80078125,24206.5,24193.849609375,24205.05078125,0
2026-05-08 11:03:00+05:30,24206.099609375,24230.69921875,24204.349609375,24225.0,0
2026-05-08 11:06:00+05:30,24227.25,24237.05078125,24226.75,24230.55078125,0
2026-05-08 11:09:00+05:30,24232.55078125,24232.55078125,24222.900390625,24224.150390625,0
2026-05-08 11:12:00+05:30,24225.099609375,24233.5,24221.5,24233.0,0
2026-05-08 11:15:00+05:30,24234.80078125,24241.650390625,24222.099609375,24223.30078125,0
2026-05-08 11:18:00+05:30,24224.19921875,24224.80078125,24212.05078125,24221.69921875,0
2026-05-08 11:21:00+05:30,24223.099609375,24224.150390625,24197.400390625,24197.400390625,0
2026-05-08 11:24:00+05:30,24199.44921875,24209.19921875,24199.25,24202.69921875,0
2026-05-08 11:27:00+05:30,24204.5,24204.5,24195.94921875,24198.349609375,0
2026-05-08 11:30:00+05:30,24199.900390625,24199.900390625,24185.599609375,24195.55078125,0
2026-05-08 11:33:00+05:30,24197.05078125,24210.900390625,24195.80078125,24203.650390625,0
2026-05-08 11:36:00+05:30,24205.0,24209.150390625,24199.5,24204.05078125,0
2026-05-08 11:39:00+05:30,24205.80078125,24209.900390625,24200.5,24208.0,0
2026-05-08 11:42:00+05:30,24208.80078125,24212.94921875,24199.44921875,24199.44921875,0
2026-05-08 11:45:00+05:30,24200.599609375,24208.400390625,24195.75,24204.349609375,0
2026-05-08 11:48:00+05:30,24205.599609375,24206.150390625,24197.849609375,24203.599609375,0
2026-05-08 11:51:00+05:30,24204.400390625,24209.349609375,24201.75,24207.30078125,0
2026-05-08 11:54:00+05:30,24208.900390625,24209.80078125,24190.19921875,24193.849609375,0
2026-05-08 11:57:00+05:30,24195.849609375,24207.349609375,24193.5,24205.849609375,0
2026-05-08 12:00:00+05:30,24206.0,24212.0,24187.44921875,24190.44921875,0
2026-05-08 12:03:00+05:30,24192.80078125,24204.30078125,24191.69921875,24202.05078125,0
2026-05-08 12:06:00+05:30,24202.94921875,24203.30078125,24182.80078125,24182.80078125,0
2026-05-08 12:09:00+05:30,24184.900390625,24187.099609375,24172.19921875,24183.25,0
2026-05-08 12:12:00+05:30,24183.69921875,24188.19921875,24177.19921875,24184.19921875,0
2026-05-08 12:15:00+05:30,24185.19921875,24185.19921875,24170.05078125,24172.650390625,0
2026-05-08 12:18:00+05:30,24173.75,24195.599609375,24171.349609375,24195.599609375,0
2026-05-08 12:21:00+05:30,24196.650390625,24198.19921875,24178.25,24179.400390625,0
2026-05-08 12:24:00+05:30,24180.650390625,24191.599609375,24179.349609375,24188.0,0
2026-05-08 12:27:00+05:30,24188.400390625,24198.44921875,24185.44921875,24196.099609375,0
2026-05-08 12:30:00+05:30,24195.25,24196.599609375,24172.75,24172.849609375,0
2026-05-08 12:33:00+05:30,24173.69921875,24181.650390625,24169.400390625,24177.19921875,0
2026-05-08 12:36:00+05:30,24178.150390625,24180.55078125,24168.849609375,24172.55078125,0
2026-05-08 12:39:00+05:30,24173.80078125,24177.650390625,24169.94921875,24173.900390625,0
2026-05-08 12:42:00+05:30,24175.150390625,24176.150390625,24164.099609375,24164.30078125,0
2026-05-08 12:45:00+05:30,24166.0,24166.0,24150.94921875,24155.849609375,0
2026-05-08 12:48:00+05:30,24157.0,24174.0,24154.900390625,24172.150390625,0
2026-05-08 12:51:00+05:30,24173.150390625,24175.05078125,24159.69921875,24169.099609375,0
2026-05-08 12:54:00+05:30,24170.099609375,24175.69921875,24162.80078125,24167.19921875,0
2026-05-08 12:57:00+05:30,24169.19921875,24171.75,24160.44921875,24163.400390625,0
2026-05-08 13:00:00+05:30,24165.55078125,24167.900390625,24160.849609375,24164.849609375,0
2026-05-08 13:03:00+05:30,24165.69921875,24165.69921875,24157.400390625,24162.849609375,0
2026-05-08 13:06:00+05:30,24164.55078125,24171.44921875,24161.0,24171.400390625,0
2026-05-08 13:09:00+05:30,24172.25,24178.05078125,24164.55078125,24170.0,0
2026-05-08 13:12:00+05:30,24171.650390625,24177.400390625,24165.5,24167.0,0
2026-05-08 13:15:00+05:30,24169.55078125,24170.69921875,24161.150390625,24162.69921875,0
2026-05-08 13:18:00+05:30,24163.44921875,24170.349609375,24156.900390625,24164.30078125,0
2026-05-08 13:21:00+05:30,24165.30078125,24170.69921875,24157.44921875,24166.400390625,0
2026-05-08 13:24:00+05:30,24167.44921875,24177.80078125,24163.349609375,24177.099609375,0
2026-05-08 13:27:00+05:30,24177.55078125,24198.400390625,24175.599609375,24195.44921875,0
2026-05-08 13:30:00+05:30,24196.650390625,24202.650390625,24180.30078125,24184.80078125,0
2026-05-08 13:33:00+05:30,24186.150390625,24189.94921875,24182.650390625,24186.400390625,0
2026-05-08 13:36:00+05:30,24187.19921875,24187.19921875,24166.5,24168.0,0
2026-05-08 13:39:00+05:30,24169.5,24182.25,24167.75,24172.25,0
2026-05-08 13:42:00+05:30,24173.55078125,24176.5,24169.650390625,24170.94921875,0
2026-05-08 13:45:00+05:30,24173.349609375,24176.150390625,24170.099609375,24174.19921875,0
2026-05-08 13:48:00+05:30,24175.150390625,24178.650390625,24167.94921875,24168.55078125,0
2026-05-08 13:51:00+05:30,24169.5,24169.5,24150.75,24162.150390625,0
2026-05-08 13:54:00+05:30,24164.599609375,24181.25,24161.80078125,24173.44921875,0
2026-05-08 13:57:00+05:30,24174.900390625,24174.900390625,24129.150390625,24137.19921875,0
2026-05-08 14:00:00+05:30,24139.150390625,24146.80078125,24127.69921875,24145.900390625,0
2026-05-08 14:03:00+05:30,24147.900390625,24162.19921875,24135.599609375,24155.849609375,0
2026-05-08 14:06:00+05:30,24158.150390625,24175.900390625,24151.19921875,24172.599609375,0
2026-05-08 14:09:00+05:30,24175.25,24179.5,24164.55078125,24166.150390625,0
2026-05-08 14:12:00+05:30,24168.5,24169.19921875,24145.849609375,24145.849609375,0
2026-05-08 14:15:00+05:30,24147.349609375,24166.75,24143.5,24159.80078125,0
2026-05-08 14:18:00+05:30,24160.75,24160.75,24144.75,24147.099609375,0
2026-05-08 14:21:00+05:30,24148.30078125,24163.05078125,24141.75,24161.55078125,0
2026-05-08 14:24:00+05:30,24163.349609375,24164.19921875,24146.150390625,24156.099609375,0
2026-05-08 14:27:00+05:30,24157.5,24170.75,24154.5,24169.650390625,0
2026-05-08 14:30:00+05:30,24171.0,24199.150390625,24168.55078125,24196.94921875,0
2026-05-08 14:33:00+05:30,24198.94921875,24207.05078125,24193.5,24204.150390625,0
2026-05-08 14:36:00+05:30,24205.94921875,24221.05078125,24200.55078125,24217.80078125,0
2026-05-08 14:39:00+05:30,24220.150390625,24235.80078125,24217.69921875,24225.099609375,0
2026-05-08 14:42:00+05:30,24225.75,24235.849609375,24221.25,24231.69921875,0
2026-05-08 14:45:00+05:30,24233.55078125,24236.900390625,24225.69921875,24228.5,0
2026-05-08 14:48:00+05:30,24230.5,24234.55078125,24220.099609375,24232.80078125,0
2026-05-08 14:51:00+05:30,24234.80078125,24240.25,24230.0,24230.55078125,0
2026-05-08 14:54:00+05:30,24232.30078125,24232.75,24224.94921875,24226.19921875,0
2026-05-08 14:57:00+05:30,24226.900390625,24235.30078125,24206.599609375,24213.650390625,0
